t,h,lon,lat,v,gam,azm,alpha,beta,q
61.71462264,239773.7424,4.26336557,0.01594926818,25381.35525,-0.4205429727,89.49397544,26.23570729,-42.54591793,67.59838231
67.4948651,238774.7179,4.660721218,0.01969944007,25354.90434,-0.3604079809,89.42376269,26.21288184,-44.65736574,68.83456061
71.30570705,238200.6604,4.922469449,0.02244493268,25336.28749,-0.3203533341,89.37353834,26.59942061,-46.20435369,69.1203608
72.26465558,238067.043,4.988304723,0.02317251153,25331.46788,-0.3102946444,89.3603975,26.52774939,-46.60423238,69.34681719
72.26465558,238067.043,4.988304723,0.02317251153,25331.46788,-0.3102946444,89.3603975,26.52774939,-46.60423238,69.34681719
74.63819026,237754.3594,5.151204571,0.02503766507,25319.54209,-0.2858401506,89.32746281,26.43383069,-47.60020963,69.7988839
79.60037871,237183.3366,5.49151992,0.02924554599,25293.59861,-0.2353148092,89.25472718,26.94664931,-49.81510641,69.89404229
85.80284117,236624.4767,5.91639084,0.0351350884,25258.83775,-0.1736111592,89.15539606,27.40261129,-52.90284066,69.95695733
91.58308363,236251.74,6.311799545,0.04130486828,25224.88281,-0.1199169355,89.05566777,27.68154415,-55.92091957,69.93382036
95.39392557,236078.4194,6.572190208,0.04575307176,25201.79772,-0.08706922728,88.98645479,27.83703212,-57.93881358,69.83519188
96.35287411,236043.3971,6.6376757,0.04692184798,25195.9347,-0.07920735197,88.96867461,27.81491815,-58.46052205,69.85894169
96.35287411,236043.3971,6.6376757,0.04692184798,25195.9347,-0.07920735197,88.96867461,27.81491815,-58.46052205,69.85894169
98.72640879,235970.5565,6.799695372,0.0499011356,25181.45369,-0.06059533346,88.92431296,27.72822449,-59.70735047,69.9298829
103.6885972,235877.6892,7.138112364,0.05653286733,25151.29226,-0.02548574182,88.83008181,27.58004934,-62.18888246,69.95859709
109.8910597,235859.7337,7.560533115,0.06559960306,25114.08451,0.01088608225,88.71049693,27.27697777,-65.20931281,69.9738972
115.6713022,235922.1925,7.953623753,0.07483177954,25080.28436,0.03729387871,88.59872271,26.93998424,-67.62712267,69.93535633
119.4821441,235996.2663,8.212486239,0.08132982711,25058.54523,0.05112980036,88.5254283,26.69438682,-69.05049668,69.89073998
120.4410926,236018.3628,8.277588933,0.08301613413,25053.15569,0.0541663021,88.50707822,26.61703452,-69.4330837,69.8910995
120.4410926,236018.3628,8.277588933,0.08301613413,25053.15569,0.0541663021,88.50707822,26.61703452,-69.4330837,69.8910995
122.8146273,236078.1428,8.43866502,0.08727776079,25039.98589,0.06089210458,88.46191364,26.40425768,-70.2949435,69.90806212
127.7768158,236222.6173,8.775134269,0.09658637793,25013.29305,0.0717103185,88.36900295,25.92756508,-71.78248609,69.95645005
133.9792782,236428.7084,9.195185421,0.108963074,24981.5405,0.07966433543,88.25615238,25.3579246,-73.4063696,69.9695716
139.7595207,236633.8322,9.586148016,0.1212156528,24953.39185,0.08260158677,88.15427732,24.91001657,-74.28897363,69.89165267
143.5703626,236771.2238,9.843653887,0.1296614055,24935.52561,0.08284268377,88.08889761,24.59780216,-74.69541494,69.86190241
144.5293112,236805.7772,9.908421282,0.1318316974,24931.12399,0.08268431223,88.07268996,24.50219443,-74.86332826,69.87323506
144.5293112,236805.7772,9.908421282,0.1318316974,24931.12399,0.08268431223,88.07268996,24.50219443,-74.86332826,69.87323506
148.0896132,236932.8554,10.14877921,0.1400447506,24915.14708,0.08122603932,88.01345925,24.14735119,-75.37776615,69.92098522
155.5328959,237186.4715,10.65076398,0.1579834851,24883.41531,0.07496274187,87.89425202,23.49933211,-75.74106084,69.9580511
164.8365895,237466.091,11.27729066,0.1817995218,24846.4477,0.06291330477,87.75322521,22.81203155,-75.72583265,69.9579758
173.5069532,237676.9444,11.86029779,0.2053127559,24814.16169,0.04901703485,87.62862415,22.31625071,-75.10941761,69.8988835
179.2232162,237786.2477,12.24423036,0.2214790324,24793.72561,0.03933410433,87.54940302,22.09027985,-74.47837496,69.80393221
180.661639,237809.9844,12.34078872,0.2256280077,24788.66331,0.0368577914,87.52975731,22.04680697,-74.36153941,69.7719863
180.661639,237809.9844,12.34078872,0.2256280077,24788.66331,0.0368577914,87.52975731,22.04680697,-74.36153941,69.7719863
184.221941,237861.958,12.57969374,0.2360352811,24776.27132,0.0306088464,87.48161443,21.88538499,-74.07175515,69.76189167
191.6652237,237938.691,13.07874821,0.258413947,24751.20433,0.01698756541,87.3838886,21.44951658,-73.26046871,69.90180996
200.9689173,237971.9076,13.70179061,0.2875251545,24721.13036,-0.0004297321382,87.26636852,21.17011763,-72.04203312,69.89448564
209.639281,237940.8744,14.28169333,0.3157583511,24693.56876,-0.01598000365,87.15909567,21.14850242,-70.72747982,69.72432201
215.3555439,237889.6779,14.6636347,0.3349463688,24675.40626,-0.02549201994,87.08885273,21.20052528,-69.8368818,69.5857221
216.7939667,237873.1745,14.75969758,0.3398461346,24670.81849,-0.02777780246,87.07118063,21.23068318,-69.6302433,69.53762238
216.7939667,237873.1745,14.75969758,0.3398461346,24670.81849,-0.02777780246,87.07118063,21.23068318,-69.6302433,69.53762238
220.3542688,237826.3695,14.99738384,0.3520974603,24659.43674,-0.03327836473,87.02744542,21.22502799,-69.16014368,69.51358502
227.7975514,237701.6567,15.49391858,0.3782740755,24635.90154,-0.04460054634,86.93722403,20.99441666,-68.20845481,69.74099049
237.1012451,237495.8182,16.11384688,0.4120458035,24606.81747,-0.05815313591,86.82628439,21.00284989,-66.95206966,69.78053915
245.7716088,237258.7165,16.69085823,0.4445653809,24579.05667,-0.06886337402,86.72167974,21.35009245,-65.84382525,69.51118823
251.4878717,237082.6492,17.07088477,0.4665662336,24560.16586,-0.07465845122,86.65133331,21.54298944,-65.17251167,69.39702555
252.9262945,237036.199,17.16646368,0.4721734108,24555.35456,-0.07598553997,86.63351113,21.56659815,-64.99870451,69.39770506
252.9262945,237036.199,17.16646368,0.4721734108,24555.35456,-0.07598553997,86.63351113,21.56659815,-64.99870451,69.39770506
256.4865966,236917.8806,17.402948,0.4861753251,24543.39176,-0.07910360617,86.58932867,21.5858222,-64.60630518,69.44580553
263.9298792,236655.9742,17.89694699,0.5160151629,24518.26588,-0.08519695543,86.49697877,21.54153543,-63.88854587,69.65735473
273.2335729,236303.0781,18.51364835,0.5543884184,24486.57996,-0.0919611782,86.38139684,21.63469366,-62.99875155,69.79719945
281.9039366,235953.6324,19.08758192,0.5912335021,24455.97663,-0.09637728684,86.27117677,22.06519595,-62.34973467,69.57935172
287.6201995,235716.4057,19.46553625,0.6161115795,24434.90522,-0.09801023963,86.196184,22.31716058,-62.00646117,69.4731098
289.0586223,235656.198,19.56058754,0.6224468114,24429.52186,-0.0983140318,86.17711566,22.32473002,-61.90364549,69.50594059
289.0586223,235656.198,19.56058754,0.6224468114,24429.52186,-0.0983140318,86.17711566,22.32473002,-61.90364549,69.50594059
292.6189243,235506.4589,19.79575552,0.638257376,24416.15472,-0.09900228946,86.12985986,22.32258381,-61.65863146,69.61016534
300.062207,235190.746,20.28695214,0.6719116853,24387.91999,-0.1001086029,86.03050334,22.37208706,-61.2126436,69.77200247
309.3659007,234793.0313,20.90004571,0.715125802,24351.92693,-0.1007216975,85.90479362,22.51753308,-60.7238361,69.88342249
318.0362644,234422.8702,21.47050387,0.7565635192,24317.17279,-0.1000887384,85.78458466,22.88067818,-60.50641214,69.73335655
323.7525273,234181.4828,21.8461061,0.7845130695,24293.35816,-0.09890450625,85.70290139,23.10542457,-60.42133458,69.63887141
325.1909501,234121.2855,21.94055777,0.7916267494,24287.27877,-0.09855168799,85.68211945,23.11635696,-60.3737917,69.66186902
325.1909501,234121.2855,21.94055777,0.7916267494,24287.27877,-0.09855168799,85.68211945,23.11635696,-60.3737917,69.66186902
328.7512521,233973.2533,22.17422817,0.809373771,24272.17555,-0.09768366572,85.63055933,23.11837592,-60.24800407,69.74338972
336.1945348,233668.2734,22.66223125,0.8471218536,24240.29084,-0.09589233375,85.52204313,23.16069646,-60.03975485,69.86406867
345.4982285,233295.5257,23.27121244,0.8955408023,24199.71857,-0.09364231961,85.3846289,23.28077047,-59.85316836,69.92458926
354.1685922,232957.0526,23.8377181,0.9419161387,24160.84266,-0.09129961991,85.25375776,23.52893922,-59.81689218,69.81393403
359.8848551,232739.176,24.21065366,0.9731638894,24134.49459,-0.0895471314,85.16552892,23.68051504,-59.79827423,69.73973963
361.3232779,232685.0668,24.30442707,0.9811124211,24127.79274,-0.08910215525,85.14313794,23.69217194,-59.77229639,69.74727969
361.3232779,232685.0668,24.30442707,0.9811124211,24127.79274,-0.08910215525,85.14313794,23.69217194,-59.77229639,69.74727969
364.8835799,232552.3176,24.5364061,1.000934357,24111.14713,-0.08806094892,85.08757985,23.69119017,-59.70389005,69.79507061
372.3268626,232279.5718,25.02081649,1.043058276,24076.14653,-0.08632606723,84.97093299,23.67521804,-59.60444249,69.90063726
381.6305563,231945.2972,25.62520383,1.097014433,24031.93435,-0.08494658625,84.82394687,23.73018863,-59.49090801,69.93908634
390.30092,231638.4469,26.18733116,1.148610901,23989.91625,-0.08395898324,84.68487229,23.89260396,-59.39474994,69.84298162
396.0171829,231438.4028,26.55733213,1.183328752,23961.66571,-0.08330495585,84.59178101,23.99062603,-59.31436239,69.78079446
397.4556057,231388.3438,26.65036146,1.192153491,23954.50017,-0.08315292879,84.56821624,24.00034209,-59.28436091,69.77990442
397.4556057,231388.3438,26.65036146,1.192153491,23954.50017,-0.08315292879,84.56821624,24.00034209,-59.28436091,69.77990442
401.0159077,231264.8572,26.88048904,1.214149285,23936.71268,-0.08285397729,84.50977505,23.99293861,-59.20958562,69.80958022
408.4591904,231007.7006,27.36098528,1.260839873,23899.42008,-0.08280512217,84.38739476,23.93608064,-59.05731878,69.91239602
417.7628841,230685.2402,27.96040139,1.320540899,23852.51927,-0.08365341692,84.23385069,23.95603928,-58.83757449,69.94339437
426.4332478,230381.7091,28.51782082,1.377522383,23808.09553,-0.08467114814,84.0891103,24.08792803,-58.64122608,69.85039326
432.1495107,230179.9854,28.88467943,1.415804736,23778.30644,-0.08529199755,83.99249802,24.16829747,-58.50211384,69.79359352
433.5879335,230129.0269,28.97691333,1.425528006,23770.7564,-0.08545029965,83.96806457,24.17840586,-58.45761247,69.78967082
433.5879335,230129.0269,28.97691333,1.425528006,23770.7564,-0.08545029965,83.96806457,24.17840586,-58.45761247,69.78967082
437.1482355,230002.5513,29.20506392,1.44975048,23752.01251,-0.08588621486,83.90747996,24.17227122,-58.34396275,69.81252762
444.5915182,229735.8267,29.68138952,1.501107885,23712.72422,-0.08724386778,83.78071958,24.1091549,-58.09832885,69.91519256
453.8952119,229395.9026,30.27552156,1.566662455,23663.31779,-0.08955707541,83.62185221,24.13012967,-57.77804024,69.94476546
462.5655756,229071.71,30.82794474,1.629118016,23616.48479,-0.09162770541,83.47208984,24.26699746,-57.54018237,69.85205297
468.2818385,228854.5589,31.19147034,1.671019445,23585.05737,-0.09281338457,83.3720723,24.34980066,-57.38169895,69.79843021
469.7202613,228799.5227,31.28286056,1.681654685,23577.08865,-0.09309582888,83.34677067,24.36132818,-57.3272502,69.79466011
469.7202613,228799.5227,31.28286056,1.681654685,23577.08865,-0.09309582888,83.34677067,24.36132818,-57.3272502,69.79466011
473.2805633,228662.6829,31.50891417,1.708136655,23557.29589,-0.09379745313,83.28401953,24.36020764,-57.18973303,69.81652758
480.723846,228373.2952,31.98081485,1.76422832,23515.75882,-0.09557105077,83.15262086,24.30859365,-56.92453189,69.91682334
490.0275397,228003.7633,32.56933605,1.835721493,23463.42834,-0.09821207731,82.9876781,24.34179055,-56.60559393,69.94662083
498.6979034,227651.4227,33.11644713,1.903734123,23413.73596,-0.1003582296,82.83192714,24.48770586,-56.35911163,69.85627583
504.4141663,227415.8573,33.4764248,1.949312023,23380.34868,-0.1014471839,82.72779306,24.57420665,-56.19287425,69.80556943
505.8525891,227356.2445,33.56691636,1.96087405,23371.87883,-0.1016904062,82.70143749,24.58600647,-56.13904563,69.80302704
505.8525891,227356.2445,33.56691636,1.96087405,23371.87883,-0.1016904062,82.70143749,24.58600647,-56.13904563,69.80302704
509.4128911,227208.2013,33.79073533,1.989652853,23350.83414,-0.1022819888,82.63604643,24.58747879,-56.01206318,69.82554767
516.8561738,226896.0264,34.25791605,2.050560241,23306.62003,-0.1038126936,82.49892736,24.54604569,-55.79350575,69.92053756
526.1598675,226499.202,34.8404434,2.128101236,23250.834,-0.1061624448,82.32644083,24.5836114,-55.52159611,69.94975446
534.8302311,226122.726,35.38187154,2.201780191,23197.82319,-0.1079512701,82.16337623,24.7255193,-55.27499252,69.86457551
540.5464941,225872.146,35.73804994,2.25111003,23162.19991,-0.1087179347,82.05431352,24.8080258,-55.11030241,69.81674366
541.9849169,225808.8891,35.82757877,2.263618218,23153.16255,-0.1088755595,82.02670448,24.81851837,-55.06314893,69.81495361
541.9849169,225808.8891,35.82757877,2.263618218,23153.16255,-0.1088755595,82.02670448,24.81851837,-55.06314893,69.81495361
545.5452189,225652.051,36.04900322,2.294742439,23130.70705,-0.1092661695,81.95818332,24.81830933,-54.95763108,69.83723498
552.9885016,225322.4466,36.51112379,2.360569809,23083.51228,-0.1104244845,81.81438071,24.7770453,-54.77146817,69.92596419
562.2921952,224905.5129,37.08722195,2.444292696,23023.94942,-0.1123476323,81.63334014,24.80626924,-54.5180997,69.95333395
570.9625589,224511.8669,37.62255295,2.523764881,22967.38903,-0.1137738371,81.4621859,24.93050877,-54.2966763,69.87412719
576.6788219,224250.687,37.97465538,2.576930759,22929.41761,-0.1143524117,81.34773112,25.0013422,-54.15456869,69.82890493
578.1172447,224184.8346,38.06315149,2.590406298,22919.78866,-0.1144701158,81.31875803,25.00948749,-54.11138957,69.82700231
578.1172447,224184.8346,38.06315149,2.590406298,22919.78866,-0.1144701158,81.31875803,25.00948749,-54.11138957,69.82700231
581.6775467,224021.6853,38.28200755,2.623928367,22895.86811,-0.114770789,81.24685277,25.00445843,-54.01140667,69.84771802
589.1208294,223679.3282,38.73870216,2.694784767,22845.61163,-0.1157816437,81.09595437,24.95418352,-53.82795059,69.93121711
598.424523,223247.1262,39.30791087,2.784823305,22782.2291,-0.1175898872,80.90602689,24.96704743,-53.58233635,69.9563365
607.0948867,222839.6407,39.83671411,2.870209613,22722.12444,-0.1190128047,80.72656932,25.0688357,-53.38420309,69.8819386
612.8111496,222569.3287,40.18445633,2.927288909,22681.82892,-0.1196648438,80.60662306,25.12570675,-53.25519718,69.83891454
614.2495724,222501.1559,40.27184818,2.941750944,22671.61632,-0.1198075462,80.57626644,25.13134633,-53.21247852,69.83652564
614.2495724,222501.1559,40.27184818,2.941750944,22671.61632,-0.1198075462,80.57626644,25.13134633,-53.21247852,69.83652564
