t,h,lon,lat,v,gam,azm,alpha,beta,q
772.3865533,191378.7792,47.22713914,8.369532135,19691.32456,-0.3950604415,66.86107288,17.47829128,-49.44136305,98.0767808
783.8795747,189787.2718,47.796091,8.612408977,19573.72699,-0.4097931404,66.44272038,17.48096228,-48.98282484,99.55931713
794.590232,188296.2119,48.32186091,8.841204318,19458.03728,-0.4044543422,66.02911354,17.48083422,-48.54760427,100.8749388
801.6516352,187343.2162,48.6660177,8.993382582,19378.45687,-0.3905934816,65.74370933,17.47833034,-48.27129988,101.6322675
803.4285449,187110.0055,48.75229953,9.031846665,19358.0214,-0.3858505319,65.67031129,17.47775206,-48.21121606,101.802085
803.4285449,187110.0055,48.75229953,9.031846665,19358.0214,-0.3858505319,65.67031129,17.47775206,-48.21121606,101.802085
807.8266505,186547.2854,48.96529205,9.127349066,19306.74558,-0.3720540209,65.48592933,17.47546298,-48.06427962,102.1810821
817.0214725,185453.1147,49.4079056,9.328397526,19196.50311,-0.334298352,65.08873564,17.4681208,-47.74982912,102.7471567
828.5144938,184284.1037,49.95587147,9.58237142,19053.55815,-0.2727480901,64.5727043,17.45747923,-47.36794746,102.9306211
839.2251512,183433.3414,50.46105944,9.821744895,18916.33943,-0.2054513324,64.0771515,17.44257102,-46.99127385,102.5118629
846.2865543,183009.9048,50.79116106,9.980968452,18824.4616,-0.1584918045,63.74574135,17.43282556,-46.74659752,101.909314
848.0634641,182920.904,50.873852,10.02120894,18801.22482,-0.1466004603,63.66199233,17.43145365,-46.69279498,101.715858
848.0634641,182920.904,50.873852,10.02120894,18801.22482,-0.1466004603,63.66199233,17.43145365,-46.69279498,101.715858
852.4615697,182730.7607,51.07787233,10.12110755,18743.57866,-0.1173601839,63.45433588,17.42636509,-46.55915685,101.1730337
861.6563916,182467.7806,51.50139865,10.33130546,18622.8994,-0.05876811706,63.02044438,17.41261274,-46.26735621,99.75809121
873.149413,182372.1514,52.02507774,10.59651639,18472.85394,0.005326897871,62.48310115,17.4041838,-45.89713886,97.51998749
883.8600703,182474.0721,52.5074659,10.84601962,18335.02158,0.05146090549,61.99244439,17.39440885,-45.50280344,95.11446597
890.9214735,182615.7044,52.82257598,11.01167925,18245.71247,0.07293159416,61.67652334,17.3869353,-45.23494891,93.43213655
892.6983832,182658.1489,52.90150964,11.0535046,18223.46057,0.07710331405,61.59805958,17.38658276,-45.17550107,93.00032394
892.6983832,182658.1489,52.90150964,11.0535046,18223.46057,0.07710331405,61.59805958,17.38658276,-45.17550107,93.00032394
897.0964888,182771.8812,53.09626697,11.1572619,18168.77745,0.08522489611,61.40562259,17.38655575,-45.02767057,91.92638379
906.2913108,183032.6994,53.50064619,11.37521572,18056.34551,0.09190627736,61.01183574,17.38576783,-44.6971373,89.69944574
917.7843322,183350.7958,54.00093052,11.64949732,17919.43288,0.08091364872,60.53584317,17.38801656,-44.26442527,87.0409502
928.4949895,183578.7156,54.46215487,11.90681976,17795.20683,0.05297436011,60.1074039,17.39209746,-43.8097118,84.78918939
935.5563927,183666.8157,54.76366803,12.07730982,17714.84154,0.02657375666,59.831983,17.39597198,-43.50080271,83.45929558
937.3333024,183679.3626,54.83922427,12.12031179,17694.78281,0.01905464065,59.76342218,17.39744038,-43.42980586,83.14563219
937.3333024,183679.3626,54.83922427,12.12031179,17694.78281,0.01905464065,59.76342218,17.39744038,-43.42980586,83.14563219
941.731408,183691.8769,55.02569637,12.22691656,17645.37854,-0.0009198958612,59.5947965,17.40165409,-43.25470989,82.40775417
950.9262299,183624.5125,55.41307852,12.45054084,17542.99625,-0.04787761658,59.24629098,17.4115696,-42.87817837,81.05036144
962.4192513,183343.9399,55.89265528,12.73142798,17416.01728,-0.1130428905,58.8152161,17.42434056,-42.39865428,79.71500942
973.1299087,182875.6152,56.33498933,12.99449904,17297.71951,-0.175574338,58.41419342,17.43486752,-41.9097236,78.82289178
980.1913118,182459.5267,56.62418708,13.16860171,17219.25837,-0.2153459704,58.14829377,17.44248227,-41.59011111,78.40325923
981.9682216,182342.0176,56.69665464,13.21249364,17199.41329,-0.2249903834,58.08100235,17.44488194,-41.51907742,78.31627409
981.9682216,182342.0176,56.69665464,13.21249364,17199.41329,-0.2249903834,58.08100235,17.44488194,-41.51907742,78.31627409
986.3663272,182030.0654,56.87549115,13.32127162,17150.07003,-0.2480523111,57.91353747,17.44993327,-41.34210056,78.13262681
995.5611491,181288.2895,57.24690664,13.5493203,17045.66615,-0.2914458054,57.55850474,17.45724924,-40.96006438,77.87675135
1007.05417,180219.8219,57.70637692,13.83555887,16912.12242,-0.3334450695,57.10263006,17.46578863,-40.49500871,77.73382984
1017.764828,179128.2762,58.12965171,14.10348701,16783.91508,-0.3569786707,56.663096,17.46964199,-40.03007922,77.69559639
1024.826231,178384.1166,58.40603701,14.28074045,16697.17673,-0.3631056087,56.3648765,17.46960536,-39.73376221,77.67442451
1026.603141,178196.1111,58.475244,14.32541967,16675.06102,-0.3634474413,56.28870801,17.4697611,-39.67201748,77.66496654
1026.603141,178196.1111,58.475244,14.32541967,16675.06102,-0.3634474413,56.28870801,17.4697611,-39.67201748,77.66496654
1031.001246,177732.1161,58.64594124,14.43613731,16619.81242,-0.3622548845,56.09811971,17.46983261,-39.51839583,77.63065313
1040.196068,176782.3217,58.99999844,14.66820054,16501.98833,-0.3504034171,55.69052599,17.46716945,-39.17967129,77.48752134
1051.68909,175674.4481,59.43706684,14.9593722,16350.53087,-0.3191778411,55.16467875,17.46019371,-38.77191481,77.10719934
1062.399747,174765.0506,59.83873742,15.23178749,16205.76002,-0.2766141109,54.66085131,17.45011924,-38.35672102,76.49000291
1069.46115,174246.6926,60.10051047,15.41192133,16108.80925,-0.2434489968,54.32337008,17.4422273,-38.08521424,75.9257072
1071.23806,174127.3497,60.16599731,15.45731353,16084.26477,-0.2347027124,54.23792338,17.44028544,-38.02865738,75.76318594
1071.23806,174127.3497,60.16599731,15.45731353,16084.26477,-0.2347027124,54.23792338,17.44028544,-38.02865738,75.76318594
1075.636165,173851.6247,60.32741704,15.56977283,16023.30769,-0.212707456,54.02562598,17.43566556,-37.89218461,75.32577024
1084.830987,173366.1109,60.66179127,15.80535632,15895.20249,-0.1665309522,53.57935844,17.42603255,-37.5934546,74.25713744
1096.324009,172924.5227,61.07383461,16.10065265,15734.68876,-0.1130341728,53.02056475,17.41413205,-37.20783584,72.66377608
1107.034666,172655.7589,61.45194035,16.37658206,15585.7164,-0.0723623378,52.50330349,17.40490769,-36.79409981,70.98247636
1114.096069,172537.3487,61.69814234,16.55883582,15488.22846,-0.05227738075,52.1660215,17.40029917,-36.51571229,69.80681922
1115.872979,172513.2579,61.75971414,16.60473535,15463.81436,-0.04821898723,52.08169708,17.39926357,-36.45458349,69.50588298
1115.872979,172513.2579,61.75971414,16.60473535,15463.81436,-0.04821898723,52.08169708,17.39926357,-36.45458349,69.50588298
1120.271085,172461.2224,61.91145761,16.71840373,15403.61319,-0.04007749317,51.87393324,17.39709609,-36.30642333,68.75603251
1129.465907,172374.8957,62.22570776,16.95629534,15278.87937,-0.03211280791,51.4443074,17.39479381,-35.98191304,67.18526385
1140.958928,172270.4776,62.61290394,17.254051,15125.20883,-0.03955186914,50.91668102,17.39494977,-35.5546209,65.27516158
1151.669585,172130.1247,62.96825351,17.53184955,14984.13435,-0.06262467067,50.43409452,17.39786946,-35.11127035,63.6083435
1158.730988,171995.0198,63.19968565,17.71511999,14892.07701,-0.08499747089,50.12015372,17.40329766,-34.81129011,62.58818612
1160.507898,171954.3357,63.25757019,17.76124931,14869.00733,-0.09137979941,50.04156742,17.4055141,-34.74086684,62.34204792
1160.507898,171954.3357,63.25757019,17.76124931,14869.00733,-0.09137979941,50.04156742,17.4055141,-34.74086684,62.34204792
1164.906004,171840.7444,63.40023684,17.87544257,14812.04195,-0.1083249711,49.84758462,17.4095565,-34.57001222,61.75489916
1174.100826,171538.1223,63.69572778,18.11423622,14693.44758,-0.1482504268,49.44391409,17.41457112,-34.21375291,60.62886336
1185.593847,171023.8167,64.05983338,18.41276964,14545.58145,-0.2030561091,48.94043172,17.42536807,-33.75696356,59.40338066
1196.304504,170405.0574,64.39392374,18.69096929,14407.36292,-0.2538185675,48.46943423,17.43460085,-33.2889728,58.43353392
1203.365908,169928.0735,64.6114185,18.87434415,14315.65465,-0.2847134098,48.15673838,17.44054799,-32.98083095,57.870681
1205.142817,169800.1464,64.66580054,18.92048043,14292.47229,-0.2919800042,48.0776314,17.44307877,-32.91066988,57.73607893
1205.142817,169800.1464,64.66580054,18.92048043,14292.47229,-0.2919800042,48.0776314,17.44307877,-32.91066988,57.73607893
1209.540923,169471.0619,64.7997996,19.03465817,14234.87292,-0.3088998871,47.88087815,17.44765615,-32.74048642,57.41611489
1218.735745,168732.9635,65.07714367,19.27327113,14113.34508,-0.338777843,47.46480687,17.45092694,-32.38698422,56.7954716
1230.228766,167740.8839,65.41841711,19.57129997,13958.94582,-0.3633878432,46.93416143,17.45606411,-31.94728574,56.06127953
1240.939424,166783.9895,65.73096962,19.84874785,13812.22593,-0.3714054488,46.42823455,17.45614347,-31.4995355,55.37387636
1248.000827,166155.5079,65.93408509,20.03147361,13713.97365,-0.368595342,46.08892054,17.45408999,-31.20778771,54.89531753
1249.777737,165999.2219,65.98482378,20.07742673,13689.06074,-0.3669146136,46.00279882,17.45450016,-31.14367645,54.76891164
1249.777737,165999.2219,65.98482378,20.07742673,13689.06074,-0.3669146136,46.00279882,17.45450016,-31.14367645,54.76891164
1254.175842,165617.3697,66.1097597,20.19111607,13627.07306,-0.3611627567,45.78826459,17.45444582,-30.99079335,54.44616221
1263.370664,164849.8813,66.36794177,20.42854201,13496.12202,-0.3427887179,45.33403967,17.44866134,-30.67107517,53.7199691
