t,h,lon,lat,v,gam,azm,alpha,beta,q
630.3184495,222318.9778,41.31508034,3.025674904,22642.59788,-0.1192304616,80.51072587,24.96860472,-52.86874965,69.99845898
635.0960251,222093.2146,41.60461528,3.074261156,22608.78028,-0.1201026819,80.41076111,24.978791,-52.73989858,69.99864703
645.0841793,221616.8764,42.2082951,3.177236087,22537.28162,-0.1220210668,80.19985596,24.99707124,-52.50478625,69.99941419
657.5688223,221012.6031,42.95971127,3.308619557,22446.38304,-0.1246006691,79.9325255,25.01619653,-52.1941697,69.99962908
669.2035986,220440.0993,43.65676566,3.433741372,22360.12092,-0.1270981326,79.67962702,25.03071572,-51.91169912,69.99896584
676.874262,220057.5852,44.11460093,3.517653172,22302.42032,-0.1288080181,79.51083472,25.03807365,-51.72679469,69.99855479
678.8044841,219960.6701,44.22959092,3.538946721,22287.79635,-0.1292401184,79.46810283,25.03959032,-51.67416775,69.99853884
678.8044841,219960.6701,44.22959092,3.538946721,22287.79635,-0.1292401184,79.46810283,25.03959032,-51.67416775,69.99853884
683.5820596,219719.6986,44.51382718,3.591959916,22251.41891,-0.1302976181,79.36189801,25.04261914,-51.55128589,69.99871512
693.5702138,219210.7873,45.10629419,3.70421403,22174.53222,-0.1325665928,79.13773875,25.04629295,-51.32707471,69.99944555
706.0548568,218564.5906,45.84343486,3.84724113,22076.82451,-0.1355114431,78.85340439,25.04733138,-51.03259051,69.99964655
717.6896332,217952.2525,46.52692164,3.983258312,21984.14012,-0.1382295366,78.5842271,25.04446426,-50.75166189,69.99902273
725.3602965,217543.409,46.97567089,4.074376042,21922.16728,-0.1399852013,78.40450091,25.03964952,-50.56353616,69.99862275
727.2905186,217439.8986,47.08835671,4.09748563,21906.46401,-0.1404171679,78.3589933,25.03796927,-50.51198204,69.99860141
727.2905186,217439.8986,47.08835671,4.09748563,21906.46401,-0.1404171679,78.3589933,25.03796927,-50.51198204,69.99860141
732.0680942,217182.6769,47.36685889,4.154998482,21867.40876,-0.141466719,78.24586928,25.03280596,-50.3981885,69.99877615
742.0562484,216640.1275,47.9471949,4.276681134,21784.90039,-0.1437456273,78.00698296,25.01820464,-50.20041953,69.99947325
754.5408914,215952.3572,48.66889799,4.431533348,21680.1374,-0.146738452,77.70379887,24.99449261,-49.91854263,69.99966086
766.1756678,215301.8303,49.33772152,4.578608411,21580.86851,-0.1494368414,77.41675308,24.96666206,-49.63312542,69.99907608
773.8463311,214868.2795,49.77665695,4.677034618,21514.56015,-0.1511424091,77.225124,24.94428533,-49.44433222,69.99866682
775.7765532,214758.6168,49.88685489,4.701985405,21497.76768,-0.1515606479,77.1766068,24.93803635,-49.39336368,69.99865147
775.7765532,214758.6168,49.88685489,4.701985405,21497.76768,-0.1515606479,77.1766068,24.93803635,-49.39336368,69.99865147
780.5541288,214486.2875,50.15916745,4.764058931,21456.02092,-0.1525798549,77.05600888,24.92133311,-49.28263061,69.99882874
790.542283,213912.6019,50.72641715,4.895291188,21367.91261,-0.1548419537,76.8013754,24.88173008,-49.08949898,69.9994932
803.026926,213186.5156,51.43148584,5.062104784,21256.21861,-0.1578881268,76.47834411,24.8255049,-48.80615838,69.99967142
814.6617024,212500.5662,52.08453147,5.220346976,21150.57589,-0.1607278493,76.17267758,24.76670688,-48.53000558,69.99910777
822.3323657,212043.5582,52.51292012,5.326143682,21080.1159,-0.1626196608,75.96867882,24.72399396,-48.35211545,69.99870151
824.2625878,211927.9434,52.62044607,5.35295001,21062.28524,-0.163096225,75.91703713,24.71268915,-48.30240239,69.99868728
824.2625878,211927.9434,52.62044607,5.35295001,21062.28524,-0.163096225,75.91703713,24.71268915,-48.30240239,69.99868728
829.0401634,211640.7802,52.88611404,5.419617478,21017.97994,-0.1642697731,75.78869216,24.68361195,-48.19193619,69.998855
